, time , Madrid_wind_speed , Valencia_wind_deg , Bilbao_rain_1h , Valencia_wind_speed , Seville_humidity , Madrid_humidity , Bilbao_clouds_all , Bilbao_wind_speed , Seville_clouds_all , Bilbao_wind_deg , Barcelona_wind_speed , Barcelona_wind_deg , Madrid_clouds_all , Seville_wind_speed , Barcelona_rain_1h , Seville_pressure , Seville_rain_1h , Bilbao_snow_3h , Barcelona_pressure , Seville_rain_3h , Madrid_rain_1h , Barcelona_rain_3h , Valencia_snow_3h , Madrid_weather_id , Barcelona_weather_id , Bilbao_pressure , Seville_weather_id , Valencia_pressure , Seville_temp_max , Madrid_pressure , Valencia_temp_max , Valencia_temp , Bilbao_weather_id , Seville_temp , Valencia_humidity , Valencia_temp_min , Barcelona_temp_max , Madrid_temp_max , Barcelona_temp , Bilbao_temp_min , Bilbao_temp , Barcelona_temp_min , Bilbao_temp_max , Seville_temp_min , Madrid_temp , Madrid_temp_min , load_shortfall_3h 
 6 680.00 , 42 840.63 , 2.33 , level_3 , -   , 4.33 , 37.00 , 26.67 , 75.00 , 4.00 , -   , 336.67 , 3.67 , 160.00 , -   , 1.67 , -   , sp14 , -   , -   , 1 017.67 , -   , -   , -   , -   , 800.00 , 800.67 , 1 025.00 , 800.00 , 1 017.67 , 306.15 , 1 018.00 , 294.48 , 294.48 , 803.00 , 301.07 , 50.33 , 294.48 , 293.82 , 298.82 , 292.15 , 287.15 , 288.19 , 290.48 , 289.48 , 297.82 , 297.59 , 295.82 , 6 697.67 
 6 681.00 , 42 840.75 , 3.67 , level_3 , -   , 3.67 , 30.67 , 22.00 , 63.33 , 3.33 , -   , 316.67 , 3.67 , 133.33 , -   , 2.00 , 0.30 , sp12 , -   , -   , 1 017.67 , -   , -   , -   , -   , 800.00 , 707.67 , 1 025.00 , 800.00 , 1 017.00 , 302.48 , 1 017.00 , 293.48 , 293.48 , 802.67 , 300.65 , 56.00 , 293.48 , 291.48 , 299.48 , 290.82 , 286.48 , 287.53 , 290.15 , 288.82 , 299.15 , 298.47 , 296.48 , 2 540.33 
 6 682.00 , 42 840.88 , 5.00 , level_1 , -   , 0.33 , 50.00 , 32.00 , 75.00 , 1.33 , -   , 130.67 , 1.67 , 140.33 , -   , 4.33 , 0.10 , sp13 , -   , -   , 1 019.00 , -   , -   , -   , -   , 800.00 , 706.67 , 1 026.00 , 800.00 , 1 019.00 , 300.48 , 1 018.00 , 291.15 , 291.15 , 803.00 , 296.87 , 66.33 , 291.15 , 288.82 , 294.82 , 288.48 , 283.82 , 285.31 , 288.15 , 287.15 , 294.48 , 294.10 , 293.15 , 4 361.67 
 6 683.00 , 42 841.00 , 2.33 , level_1 , -   , -   , 65.67 , 45.00 , 49.00 , 0.33 , 16.00 , 47.67 , 1.67 , 190.67 , -   , 1.00 , -   , sp15 , -   , -   , 1 020.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 027.00 , 800.67 , 1 021.00 , 299.48 , 1 021.00 , 287.82 , 287.82 , 802.33 , 293.32 , 78.67 , 287.82 , 287.48 , 289.82 , 287.15 , 282.48 , 283.83 , 286.82 , 285.48 , 289.15 , 289.68 , 289.48 , 7 183.67 
 6 684.00 , 42 841.13 , 2.67 , level_1 , -   , 1.00 , 80.33 , 56.33 , 72.00 , -   , 16.00 , 20.33 , 0.67 , 96.67 , -   , 0.67 , -   , sp14 , -   , -   , 1 020.33 , -   , -   , -   , -   , 800.00 , 800.00 , 1 026.67 , 800.67 , 1 021.33 , 298.15 , 1 022.00 , 286.15 , 286.15 , 803.33 , 291.29 , 82.00 , 286.15 , 286.48 , 285.15 , 286.15 , 282.15 , 282.57 , 285.82 , 283.15 , 287.15 , 285.15 , 285.15 , 3 389.00 
 6 685.00 , 42 841.25 , 2.00 , level_4 , -   , 1.00 , 83.67 , 65.67 , 20.00 , -   , -   , 98.67 , 0.33 , 211.33 , -   , 0.67 , -   , sp13 , -   , -   , 1 021.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 026.00 , 800.00 , 1 021.33 , 300.82 , 1 022.00 , 284.82 , 284.82 , 801.00 , 291.47 , 83.00 , 284.82 , 285.48 , 283.15 , 284.32 , 281.48 , 281.85 , 283.15 , 282.15 , 285.15 , 282.31 , 281.48 , 1 663.00 
 6 686.00 , 42 841.38 , 3.33 , level_6 , -   , 0.67 , 73.00 , 60.33 , 63.33 , 0.33 , -   , 39.33 , 0.67 , 129.33 , -   , 1.00 , -   , sp14 , -   , -   , 1 022.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 026.67 , 800.00 ,, 307.15 , 1 023.00 , 289.15 , 289.15 , 802.67 , 295.03 , 74.00 , 289.15 , 288.15 , 286.48 , 287.65 , 282.48 , 283.00 , 287.15 , 283.48 , 286.82 , 284.71 , 283.15 , 2 948.33 
 6 687.00 , 42 841.50 , 1.33 , level_5 , -   , 3.00 , 54.33 , 39.00 , 63.33 , 1.67 , -   , 36.67 , 2.33 , 204.67 , -   , 1.00 , -   , sp15 , -   , -   , 1 021.67 , -   , -   , -   , -   , 800.00 , 800.67 , 1 025.67 , 800.00 ,, 306.48 , 1 022.33 , 293.82 , 293.82 , 802.67 , 298.91 , 61.33 , 293.82 , 293.15 , 293.15 , 292.15 , 287.15 , 288.05 , 291.15 , 289.15 , 293.48 , 291.65 , 290.48 , 6 153.33 
 6 688.00 , 42 841.63 , 1.00 , level_5 , -   , 4.00 , 37.00 , 29.00 , 6.67 , 2.67 , -   , 73.33 , 3.67 , 150.00 , -   , 2.00 , -   , sp13 , -   , -   , 1 019.67 , -   , -   , -   , -   , 800.00 , 801.00 , 1 024.33 , 800.00 , 1 021.00 , 305.15 , 1 020.67 , 294.15 , 294.15 , 800.33 , 301.12 , 60.00 , 294.15 , 294.48 , 298.15 , 292.98 , 291.48 , 291.85 , 291.48 , 292.15 , 298.48 , 296.65 , 295.15 , 5 350.33 
 6 689.00 , 42 841.75 , 2.00 , level_5 , -   , 3.00 , 35.67 , 29.67 , -   , 3.33 , -   , 80.00 , 3.00 , 160.00 , -   , 2.33 , -   , sp12 , -   , -   , 1 018.33 , -   , -   , -   , -   , 800.00 , 801.00 , 1 023.00 , 800.00 , 1 019.33 , 301.48 , 1 018.33 , 293.15 , 293.15 , 800.00 , 300.55 , 66.67 , 293.15 , 293.82 , 299.15 , 292.48 , 290.48 , 291.00 , 291.15 , 291.48 , 299.82 , 298.61 , 297.82 , 3 353.67 
 6 690.00 , 42 841.88 , 1.67 , level_1 , -   , 3.00 , 52.00 , 49.00 , -   , 2.67 , -   , 110.00 , 1.67 , 270.00 , -   , 2.33 , -   , sp12 , -   , -   , 1 019.00 , -   , -   , -   , -   , 800.00 , 800.67 , 1 023.00 , 800.00 , 1 019.33 , 300.15 , 1 018.33 , 291.15 , 291.15 , 800.00 , 297.27 , 82.33 , 291.15 , 290.48 , 295.15 , 289.98 , 284.82 , 285.71 , 289.48 , 286.82 , 295.15 , 294.58 , 293.82 , 5 793.00 
 6 691.00 , 42 842.00 , 1.67 , level_1 , -   , 1.00 , 65.33 , 46.00 , -   , 1.00 , -   , 52.00 , 1.33 , 275.67 , -   , 2.33 , -   , sp13 , -   , -   , 1 020.00 , -   , -   , -   , -   , 800.00 , 801.00 , 1 023.33 , 800.00 , 1 020.00 , 298.82 , 1 019.00 , 289.82 , 289.82 , 800.00 , 293.95 , 85.67 , 289.82 , 289.15 , 287.82 , 287.98 , 279.48 , 281.59 , 286.82 , 284.15 , 290.82 , 287.29 , 286.82 , 8 157.67 
 6 692.00 , 42 842.13 , 1.33 , level_7 , -   , 1.00 , 82.00 , 54.67 , 57.33 , 0.33 , -   , 26.00 , 1.33 , 275.67 , -   , 2.00 , -   , sp13 , -   , -   , 1 019.33 , -   , -   , -   , -   , 800.00 , 801.67 , 1 022.33 , 747.33 , 1 018.67 , 298.15 , 1 018.33 , 287.48 , 287.48 , 802.67 , 291.90 , 89.00 , 287.48 , 286.48 , 284.48 , 285.15 , 277.48 , 280.20 , 283.82 , 283.48 , 287.82 , 283.52 , 282.82 , 7 548.00 
 6 693.00 , 42 842.25 , 1.33 , level_4 , -   , 1.00 , 93.00 , 62.33 , 51.67 , 0.67 , 25.00 , 33.33 , 0.67 , 283.33 , -   , 0.33 , -   , sp13 , -   , -   , 1 019.00 , -   , -   , -   , -   , 800.00 , 803.00 , 1 021.00 , 727.67 , 1 018.00 , 298.82 , 1 018.00 , 285.82 , 285.82 , 802.33 , 290.94 , 93.00 , 285.82 , 286.15 , 282.82 , 284.48 , 279.48 , 281.12 , 282.82 , 283.15 , 285.48 , 281.97 , 281.48 , 7 292.33 
 6 694.00 , 42 842.38 , 1.00 , level_1 , -   , 0.33 , 97.67 , 50.00 , -   , 0.67 , 80.00 , 40.00 , -   , 244.33 , -   , 0.33 , -   , sp13 , -   , -   , 1 020.00 , -   , -   , -   , -   , 800.00 , 802.67 , 1 021.67 , 721.00 , 1 018.67 , 304.15 , 1 019.00 , 289.48 , 289.48 , 800.00 , 294.01 , 82.33 , 289.48 , 288.82 , 289.82 , 288.32 , 280.82 , 282.46 , 287.82 , 284.48 , 287.15 , 287.19 , 284.48 , 9 520.00 
 6 695.00 , 42 842.50 , 0.33 , level_3 , -   , 2.33 , 61.67 , 37.67 , 33.33 , 1.00 , -   , -   , 1.33 , 90.00 , -   , 0.67 , -   , sp13 , -   , -   , 1 019.00 , -   , -   , -   , -   , 800.00 , 801.00 , 1 021.00 , 800.00 , 1 018.67 , 307.15 , 1 018.00 , 293.48 , 293.48 , 801.67 , 299.69 , 66.67 , 293.48 , 293.15 , 296.15 , 292.15 , 288.15 , 289.49 , 291.15 , 291.15 , 295.15 , 294.18 , 292.48 , 9 408.00 
 6 696.00 , 42 842.63 , 3.33 , level_4 , -   , 3.67 , 33.33 , 23.33 , 13.33 , 3.67 , -   , 33.33 , 4.00 , 133.33 , 6.67 , 0.67 , -   , sp10 , -   , -   , 1 017.33 , -   , -   , -   , -   , 800.33 , 801.00 , 1 020.00 , 800.00 , 1 017.00 , 303.82 , 1 016.00 , 294.82 , 294.82 , 800.67 , 301.83 , 62.67 , 294.82 , 294.48 , 299.82 , 293.15 , 292.82 , 292.97 , 291.82 , 293.15 , 300.48 , 299.13 , 297.82 , 8 956.33 
 6 697.00 , 42 842.75 , 2.67 , level_2 , -   , 3.00 , 26.33 , 20.67 , 6.67 , 3.67 , -   , 56.67 , 3.00 , 153.33 , 20.00 , 0.67 , -   , sp5 , -   , -   , 1 016.00 , -   , -   , -   , -   , 801.00 , 801.00 , 1 020.00 , 800.00 , 1 016.67 , 302.48 , 1 014.33 , 293.15 , 293.15 , 800.33 , 301.65 , 65.33 , 293.15 , 294.15 , 300.82 , 292.48 , 290.82 , 291.12 , 290.82 , 291.48 , 300.48 , 300.01 , 298.82 , 7 837.00 
 6 698.00 , 42 842.88 , 2.00 , level_3 , -   , 2.00 , 44.33 , 22.67 , 20.00 , 1.67 , -   , 66.33 , 0.67 , 163.33 , 13.33 , 3.00 , -   , sp6 , -   , -   , 1 016.67 , -   , -   , -   , -   , 800.67 , 800.00 , 1 021.67 , 800.00 , 1 017.00 , 299.48 , 1 015.33 , 290.82 , 290.82 , 801.00 , 298.22 , 80.67 , 290.82 , 290.15 , 297.82 , 289.65 , 283.48 , 284.99 , 289.15 , 286.82 , 296.82 , 296.08 , 294.15 , 8 609.67 
 6 699.00 , 42 843.00 , 1.33 , level_9 , -   , 2.67 , 60.00 , 44.33 , 6.67 , 0.33 , -   , 40.33 , 1.00 , 173.33 , -   , 1.00 , -   , sp8 , -   , -   , 1 017.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 023.00 , 800.00 , 1 016.33 , 298.15 , 1 016.67 , 289.82 , 289.82 , 800.33 , 294.79 , 89.67 , 289.82 , 287.82 , 291.48 , 287.48 , 280.82 , 282.17 , 287.15 , 283.82 , 291.82 , 291.10 , 290.82 , 10 411.67 
 6 700.00 , 42 843.13 , 2.33 , level_4 , -   , 1.00 , 85.33 , 38.33 , 2.67 , 0.67 , -   , -   , 0.67 , 168.67 , -   , 0.67 , -   , sp6 , -   , -   , 1 016.33 , -   , -   , -   , -   , 800.00 , 800.00 , 1 022.33 , 721.00 , 1 015.67 , 298.15 , 1 017.00 , 288.82 , 288.82 , 800.00 , 292.23 , 95.33 , 288.82 , 287.15 , 288.48 , 286.65 , 279.15 , 280.20 , 286.15 , 281.48 , 289.15 , 288.10 , 287.82 , 6 218.33 
 6 701.00 , 42 843.25 , 1.67 , level_10 , -   , 1.00 , 77.67 , 57.33 , 45.00 , 1.00 , -   , 33.33 , 0.67 , 174.33 , -   , 2.67 , -   , sp3 , -   , -   , 1 015.67 , -   , -   , -   , -   , 800.00 , 767.00 , 1 022.00 , 773.67 , 1 015.67 , 300.15 , 1 016.33 , 288.15 , 288.15 , 802.00 , 291.67 , 100.00 , 288.15 , 286.82 , 285.82 , 285.32 , 277.82 , 279.76 , 283.82 , 282.15 , 286.15 , 284.34 , 283.15 , 5 474.67 
 6 702.00 , 42 843.38 , 2.33 , level_8 , -   , 1.00 , 70.33 , 45.67 , 75.00 , 1.00 , -   , 22.33 , 1.00 , 180.67 , -   , 3.00 , -   , sp4 , -   , -   , 1 016.67 , -   , -   , -   , -   , 800.00 , 801.00 , 1 022.67 , 800.00 , 1 016.00 , 305.82 , 1 017.00 , 289.82 , 289.82 , 803.00 , 295.84 , 94.00 , 289.82 , 289.48 , 290.48 , 288.82 , 283.48 , 284.09 , 288.15 , 284.82 , 289.15 , 288.73 , 287.15 , 9 292.00 
 6 703.00 , 42 843.50 , 2.33 , level_2 , -   , 2.33 , 39.00 , 29.33 , 75.00 , 1.67 , -   , 139.00 , 1.33 , 126.67 , -   , 4.67 , -   , sp3 , -   , -   , 1 016.00 , -   , -   , -   , -   , 800.00 , 802.00 , 1 023.00 , 800.00 , 1 016.00 , 308.48 , 1 016.67 , 292.82 , 292.82 , 803.00 , 302.50 , 75.33 , 292.82 , 292.48 , 296.15 , 291.82 , 287.15 , 287.75 , 291.15 , 288.48 , 298.82 , 295.05 , 293.48 , 8 836.67 
 6 704.00 , 42 843.63 , 1.00 , level_3 , -   , 4.33 , 22.33 , 30.00 , 51.67 , 5.00 , -   , 130.00 , 5.00 , 126.67 , 6.67 , 3.67 , -   , sp2 , -   , -   , 1 015.00 , -   , -   , -   , -   , 800.33 , 802.33 , 1 022.00 , 800.00 , 1 014.67 , 308.15 , 1 014.67 , 294.15 , 294.15 , 802.33 , 305.74 , 65.33 , 294.15 , 293.15 , 300.48 , 292.15 , 289.15 , 289.88 , 291.15 , 290.82 , 304.15 , 298.92 , 295.82 , 7 394.00 
 6 705.00 , 42 843.75 , 3.00 , level_2 , -   , 3.00 , 16.67 , 30.00 , 33.33 , 5.33 , -   , 50.00 , 3.67 , 130.00 , 13.33 , 3.33 , -   , sp1 , -   , -   , 1 015.33 , -   , -   , -   , -   , 800.67 , 803.00 , 1 022.33 , 800.00 , 1 014.67 , 305.48 , 1 013.00 , 291.82 , 291.82 , 801.67 , 304.65 , 72.67 , 291.82 , 291.48 , 300.48 , 291.15 , 287.82 , 288.72 , 290.82 , 289.82 , 303.48 , 299.67 , 298.15 , 6 547.00 
 6 706.00 , 42 843.88 , 2.33 , level_2 , -   , 1.00 , 35.00 , 26.00 , 63.33 , 1.33 , -   , 33.33 , 3.00 , 130.00 , -   , 2.67 , -   , sp1 , -   , -   , 1 016.67 , -   , -   , -   , -   , 800.00 , 801.67 , 1 023.33 , 800.00 , 1 015.33 , 301.48 , 1 013.67 , 290.82 , 290.82 , 802.67 , 299.97 , 84.00 , 290.82 , 290.15 , 296.82 , 289.82 , 282.15 , 284.26 , 289.48 , 286.82 , 298.15 , 295.75 , 294.15 , 7 102.00 
 6 707.00 , 42 844.00 , 3.33 , level_1 , -   , 0.67 , 62.67 , 33.33 , 20.00 , 1.67 , -   , 46.33 , 1.33 , 40.00 , -   , 1.33 , 0.10 , sp2 , -   , -   , 1 018.33 , -   , -   , -   , -   , 800.00 , 540.67 , 1 024.00 , 800.00 , 1 017.00 , 299.82 , 1 016.00 , 289.82 , 289.82 , 801.00 , 294.77 , 85.67 , 289.82 , 290.15 , 290.82 , 289.65 , 281.15 , 282.81 , 289.15 , 284.82 , 290.82 , 290.68 , 290.48 , 7 332.00 
 6 708.00 , 42 844.13 , 3.00 , level_1 , -   , 1.67 , 77.00 , 41.00 , -   , 3.33 , -   , 93.33 , 1.67 , 83.33 , -   , 1.00 , 0.10 , sp2 , -   , -   , 1 019.00 , -   , -   , -   , -   , 800.00 , 708.33 , 1 024.67 , 773.67 , 1 017.67 , 298.48 , 1 016.00 , 289.15 , 289.15 , 800.00 , 292.39 , 89.00 , 289.15 , 288.48 , 287.82 , 287.65 , 279.48 , 281.93 , 286.82 , 285.15 , 287.82 , 287.43 , 287.15 , 1 753.33 
 6 709.00 , 42 844.25 , 2.33 , level_3 , -   , 2.33 , 70.67 , 36.33 , -   , 1.00 , -   , 22.00 , 1.67 , 36.67 , -   , 0.67 , -   , sp2 , -   , -   , 1 019.33 , -   , -   , -   , -   , 800.00 , 803.00 , 1 025.00 , 773.67 , 1 018.00 , 299.15 , 1 016.33 , 289.82 , 289.82 , 800.00 , 291.55 , 82.00 , 289.82 , 287.15 , 286.48 , 285.98 , 277.48 , 278.98 , 284.82 , 280.82 , 285.82 , 286.04 , 285.82 ,-1 196.33 
 6 710.00 , 42 844.38 , 2.33 , level_3 , -   , 4.33 , 58.00 , 32.00 , 6.67 , 1.67 , -   , 22.00 , 4.00 , 135.00 , -   , 1.00 , -   , sp2 , -   , -   , 1 021.00 , -   , -   , -   , -   , 800.00 , 803.00 , 1 025.67 , 800.00 , 1 019.67 , 307.48 , 1 017.67 , 288.82 , 288.82 , 800.33 , 295.34 , 77.00 , 288.82 , 286.15 , 287.15 , 284.82 , 280.82 , 282.17 , 283.48 , 283.82 , 286.82 , 286.56 , 286.15 , 4 355.00 
 6 711.00 , 42 844.50 , 1.67 , level_3 , -   , 4.67 , 32.00 , 46.33 , 20.00 , 4.67 , -   , 83.33 , 4.67 , 28.00 , 20.00 , 1.33 , -   , sp3 , -   , -   , 1 021.67 , -   , 0.30 , -   , -   , 707.33 , 803.00 , 1 026.00 , 800.00 , 1 021.00 , 307.82 , 1 017.67 , 288.48 , 288.48 , 801.00 , 301.59 , 65.67 , 288.48 , 287.48 , 292.15 , 286.48 , 285.15 , 286.05 , 285.48 , 287.15 , 297.48 , 290.67 , 289.15 , 6 984.33 
 6 712.00 , 42 844.63 , 1.67 , level_3 , -   , 4.00 , 25.67 , 42.67 , 20.00 , 5.67 , -   , 76.67 , 2.33 , 93.33 , 20.00 , 0.33 , -   , sp2 , -   , -   , 1 020.67 , -   , -   , -   , -   , 801.00 , 802.33 , 1 025.00 , 800.00 , 1 021.00 , 305.82 , 1 015.67 , 288.48 , 288.48 , 801.00 , 303.39 , 62.33 , 288.48 , 289.48 , 295.15 , 288.98 , 286.48 , 287.24 , 288.48 , 288.15 , 301.82 , 294.34 , 293.15 , 5 870.67 
 6 713.00 , 42 844.75 , 6.67 , level_3 , -   , 3.67 , 27.33 , 46.00 , 20.00 , 4.67 , -   , 53.33 , 2.67 , 160.00 , 20.00 , 2.67 , -   , sp2 , -   , -   , 1 020.67 , -   , -   , -   , -   , 801.00 , 801.33 , 1 024.67 , 800.00 , 1 021.00 , 303.48 , 1 015.00 , 288.15 , 288.15 , 801.00 , 301.89 , 62.00 , 288.15 , 289.15 , 294.48 , 288.82 , 285.15 , 286.50 , 288.48 , 288.15 , 300.82 , 293.87 , 293.15 , 3 835.00 
 6 714.00 , 42 844.88 , 5.33 , level_2 , -   , 2.00 , 45.33 , 61.00 , 13.33 , 1.33 , -   , 41.67 , 1.00 , 136.67 , 33.33 , 1.00 , -   , sp2 , -   , -   , 1 022.00 , -   , 0.40 , -   , -   , 567.17 , 800.33 , 1 025.00 , 800.00 ,, 302.82 , 1 017.00 , 288.15 , 288.15 , 800.67 , 298.07 , 59.33 , 288.15 , 288.15 , 289.48 , 286.82 , 281.15 , 282.91 , 285.48 , 285.15 , 295.15 , 288.72 , 287.82 , 5 550.67 
 6 715.00 , 42 845.00 , 2.67 , level_1 , -   , 2.00 , 50.00 , 72.67 , -   , 2.67 , -   , 52.33 , 2.67 , 202.33 , 38.33 , 2.67 , -   , sp3 , -   , -   , 1 023.33 , -   , 0.30 , -   , -   , 701.00 , 800.00 , 1 026.00 , 800.00 ,, 301.48 , 1 019.67 , 287.15 , 287.15 , 800.00 , 296.17 , 63.67 , 287.15 , 285.15 , 286.82 , 283.82 , 277.15 , 279.86 , 282.48 , 283.15 , 292.15 , 286.45 , 286.15 , 6 380.33 
 6 716.00 , 42 845.13 , 2.33 , level_1 , -   , 1.00 , 56.33 , 74.33 , -   , 3.67 , 26.67 , 103.33 , 4.00 , 135.33 , 45.00 , 4.00 , -   , sp3 , -   , -   , 1 024.00 , -   , -   , -   , -   , 802.00 , 801.33 , 1 026.00 , 801.00 ,, 301.82 , 1 019.67 , 287.15 , 287.15 , 800.00 , 294.60 , 62.00 , 287.15 , 283.15 , 285.82 , 281.15 , 274.82 , 278.89 , 279.15 , 283.82 , 289.82 , 285.68 , 285.48 , 2 440.67 
 6 717.00 , 42 845.25 , 2.00 , level_5 , -   , 1.00 , 56.33 , 85.33 , -   , 1.67 , -   , 47.67 , 1.00 , 103.33 , 80.00 , 5.00 , -   , sp3 , -   , -   , 1 023.67 , -   , 0.50 , -   , -   , 466.83 , 802.00 , 1 026.00 , 774.00 ,, 302.82 , 1 020.33 , 286.15 , 286.15 , 800.00 , 294.31 , 66.33 , 286.15 , 282.15 , 284.82 , 280.98 , 272.48 , 276.21 , 279.82 , 280.82 , 289.48 , 284.12 , 283.48 , 1 577.33 
 6 718.00 , 42 845.38 , 2.67 , level_1 , -   , 2.00 , 52.00 , 79.67 , -   , 1.00 , -   , 58.67 , 1.33 , 23.33 , 75.00 , 7.33 , -   , sp3 , -   , -   , 1 025.33 , -   , -   , -   , -   , 635.33 , 801.00 , 1 027.00 , 800.00 ,, 304.82 , 1 021.67 , 287.15 , 287.15 , 800.00 , 296.27 , 63.67 , 287.15 , 284.82 , 284.48 , 284.48 , 279.15 , 280.49 , 284.15 , 282.15 , 291.15 , 283.40 , 281.48 , 6 908.00 
 6 719.00 , 42 845.50 , 4.00 , level_4 , -   , 5.00 , 30.00 , 53.33 , -   , 3.33 , -   , 53.33 , 1.00 , 66.67 , 51.67 , 7.67 , -   , sp4 , -   , -   , 1 025.67 , -   , -   , -   , -   , 802.33 , 801.00 , 1 026.67 , 800.00 ,, 304.48 , 1 021.67 , 289.48 , 289.48 , 800.00 , 298.89 , 50.33 , 289.48 , 288.82 , 288.15 , 288.48 , 286.82 , 287.27 , 288.15 , 287.82 , 295.48 , 286.65 , 283.82 , 9 011.67 
 6 720.00 , 42 845.63 , 3.33 , level_4 , -   , 5.33 , 22.00 , 41.67 , -   , 5.67 , -   , 66.67 , 5.67 , 130.00 , 51.67 , 8.33 , -   , sp3 , -   , -   , 1 025.00 , -   , -   , -   , -   , 802.33 , 801.00 , 1 025.67 , 800.00 ,, 303.15 , 1 020.67 , 288.48 , 288.48 , 800.00 , 300.06 , 57.00 , 288.48 , 289.48 , 291.48 , 288.98 , 289.15 , 289.71 , 288.48 , 290.15 , 297.82 , 289.99 , 287.48 , 7 417.00 
 6 721.00 , 42 845.75 , 5.33 , level_3 , -   , 4.33 , 26.00 , 35.00 , -   , 4.67 , -   , 76.67 , 5.33 , 130.00 , -   , 8.00 , -   , sp3 , -   , -   , 1 025.67 , -   , -   , -   , -   , 800.00 , 800.33 , 1 025.00 , 800.00 ,, 299.48 , 1 020.00 , 287.15 , 287.15 , 800.00 , 298.01 , 63.67 , 287.15 , 288.15 , 292.82 , 287.65 , 287.82 , 288.27 , 287.15 , 288.82 , 296.82 , 291.37 , 289.82 , 5 379.00 
 6 722.00 , 42 845.88 , 5.33 , level_2 , -   , 2.00 , 36.00 , 52.00 , -   , 1.67 , -   , 57.00 , 1.67 , 136.67 , -   , 5.33 , -   , sp5 , -   , -   , 1 026.67 , -   , -   , -   , -   , 800.00 , 800.00 , 1 025.67 , 800.00 ,, 298.48 , 1 022.00 , 286.48 , 286.48 , 800.00 , 294.81 , 64.67 , 286.48 , 286.15 , 287.48 , 284.98 , 283.48 , 284.18 , 283.82 , 285.15 , 292.48 , 286.87 , 286.48 , 7 156.67 
 6 723.00 , 42 846.00 , 2.33 , level_7 , -   , 1.33 , 50.33 , 66.00 , -   , 0.67 , -   , 36.67 , 1.00 , 212.00 , -   , 7.33 , -   , sp8 , -   , -   , 1 027.33 , -   , -   , -   , -   , 800.00 , 800.00 , 1 026.00 , 800.00 ,, 297.15 , 1 024.33 , 282.82 , 282.82 , 800.00 , 293.00 , 78.00 , 282.82 , 283.15 , 283.82 , 281.32 , 277.48 , 278.99 , 279.48 , 280.82 , 289.82 , 283.54 , 283.15 , 9 263.67 
 6 724.00 , 42 846.13 , 1.67 , level_10 , -   , 3.00 , 56.33 , 64.67 , -   , 1.00 , -   , 60.00 , 1.00 , 196.67 , -   , 7.33 , -   , sp10 , -   , -   , 1 027.33 , -   , -   , -   , -   , 800.00 , 800.00 , 1 025.33 , 800.00 ,, 297.15 , 1 025.33 , 281.15 , 281.15 , 800.00 , 292.32 , 87.00 , 281.15 , 281.15 , 280.82 , 278.98 , 273.82 , 276.07 , 276.82 , 278.82 , 289.15 , 280.31 , 279.82 , 5 345.00 
 6 725.00 , 42 846.25 , 1.00 , level_4 , -   , 1.33 , 53.00 , 76.67 , -   , 1.33 , -   , 100.00 , 1.67 , 197.67 , -   , 6.33 , -   , sp11 , -   , -   , 1 027.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 025.33 , 800.00 ,, 298.82 , 1 025.00 , 280.15 , 280.15 , 800.00 , 291.37 , 85.00 , 280.15 , 280.15 , 278.48 , 277.98 , 271.82 , 274.35 , 275.82 , 277.48 , 286.15 , 277.00 , 275.82 , 4 665.33 
 6 726.00 , 42 846.38 , 2.00 , level_7 , -   , 1.67 , 52.67 , 62.00 , -   , 1.33 , -   , 93.33 , 2.00 , 23.67 , -   , 7.00 , -   , sp13 , -   , -   , 1 028.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 026.00 , 800.00 ,, 303.15 , 1 025.67 , 284.82 , 284.82 , 800.00 , 294.39 , 62.00 , 284.82 , 284.15 , 284.15 , 283.65 , 278.82 , 281.21 , 283.15 , 284.15 , 289.15 , 280.78 , 278.15 , 8 862.67 
 6 727.00 , 42 846.50 , 2.00 , level_3 , -   , 4.00 , 36.00 , 24.67 , -   , 2.67 , -   , 160.00 , 3.67 , 123.33 , -   , 7.67 , -   , sp14 , -   , -   , 1 029.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 025.33 , 800.00 ,, 303.15 , 1 025.33 , 288.82 , 288.82 , 800.00 , 297.35 , 47.67 , 288.82 , 289.82 , 289.15 , 289.15 , 289.82 , 291.47 , 288.48 , 293.48 , 293.82 , 288.05 , 286.82 , 9 943.67 
 6 728.00 , 42 846.63 , 2.33 , level_3 , -   , 4.67 , 27.33 , 13.67 , -   , 4.00 , -   , 86.67 , 4.33 , 163.33 , -   , 7.67 , -   , sp13 , -   , -   , 1 028.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 023.00 , 800.00 ,, 301.82 , 1 023.33 , 289.82 , 289.82 , 800.00 , 297.88 , 46.00 , 289.82 , 291.48 , 293.48 , 290.32 , 292.82 , 294.31 , 289.15 , 296.15 , 295.15 , 292.52 , 290.48 , 8 901.33 
